ID_Cliente,Nome_Completo,Idade,Sexo,CPF,Estado,Cidade,Região,Tempo_de_Casa,Perfil_Investidor,Patrimonio_Total,Renda_Fixa,Acoes,FIIs,Cripto,ETFs,Tesouro,Valor_Pago_Corretora,Ativo
3930,Larissa Fogaça,50,F,38.0.773.584-46,SC,Alves,Sul,15,Arrojado,4231472.68,6,34,5,1,19,13,14087.15,Ativo
3931,Heloísa Dias,75,Não Informado,89.3.509.397-11,RS,Lopes do Amparo,Sul,10,Moderado,574900.49,26,4,22,4,17,16,4999.1,Ativo
3932,Davi Carvalho,34,Não Informado,43.8.747.516-19,PR,Freitas de Goiás,Sul,4,Moderado,913245.27,14,21,12,8,16,13,8942.91,Ativo
3933,Maria Aragão,24,Pendente,60.4.176.841-34,PR,das Neves,Sul,5,Conservador,193045.1,10,8,21,6,11,38,1451.77,Inativo
3934,Ana Julia Ferreira,69,F,16.6.548.786-04,SP,Barros da Mata,Sudeste,7,Conservador,84066.02,53,17,14,0,15,35,243.73,Inativo
3935,Maysa Oliveira,38,Não Informado,70.7.598.352-09,MG,Gonçalves,Sudeste,12,Arrojado,1758211.92,23,37,15,33,11,18,15830.38,Inativo
3936,Lívia Silveira,37,M,74.2.797.925-77,SC,Freitas do Oeste,Sul,15,Moderado,736991.62,6,41,14,1,14,18,4453.95,Inativo
3937,João Vitor Nascimento,38,Não Informado,37.4.427.513-26,TO,Viana,Norte,9,Arrojado,4716007.18,6,38,41,27,38,22,43202.98,Ativo
3938,Milena Monteiro,22,M,33.2.042.870-50,SP,Fernandes das Pedras,Sudeste,12,Conservador,169956.31,8,32,17,1,5,1,1379.06,Inativo
3939,Ana Nogueira,57,Não Informado,28.0.615.916-42,SP,Nunes,Sudeste,7,Moderado,975538.02,7,6,15,4,3,8,4550.54,Pendente
3940,João Lucas Jesus,76,M,42.5.149.746-58,RJ,Silveira,Sudeste,15,Conservador,107378.47,47,28,6,3,8,39,804.68,Ativo
3941,Sofia Azevedo,60,M,71.1.763.366-22,SP,da Costa,Sudeste,17,Conservador,66299.92,32,13,40,4,17,28,139.41,Pendente
3942,Pietra da Cunha,53,F,63.7.600.589-65,SP,Alves,Sudeste,13,Conservador,67920.28,64,22,35,2,18,24,550.2,Ativo
3943,Gabriela Melo,40,Pendente,55.4.717.584-63,SP,Ramos,Sudeste,15,Moderado,224844.73,2,28,40,8,12,9,796.09,Ativo
3944,Joana Aragão,52,Não Informado,28.2.174.779-90,MG,Duarte da Praia,Centro-Oeste,18,Arrojado,8243209.06,3,2,24,31,12,1,41676.56,Inativo
3945,Alícia Mendes,24,Pendente,71.8.201.788-11,PR,Dias,Sul,3,Moderado,847623.79,3,23,17,4,15,14,2409.4,Inativo
3946,Leonardo Fogaça,38,M,88.5.136.362-58,CE,Silva de Goiás,Nordeste,19,Moderado,451542.36,30,27,2,2,19,2,2608.66,Ativo
3947,João Vitor Rocha,61,Não Informado,40.3.336.702-05,SP,da Rosa de Aragão,Sudeste,13,Arrojado,2825213.32,3,47,33,39,14,10,10359.77,Ativo
3948,Lorena Costa,33,F,89.4.803.736-61,SP,da Mata,Sudeste,13,Moderado,516221.48,2,7,25,2,12,4,3474.5,Ativo
3949,Kaique Oliveira,78,Não Informado,76.6.749.513-07,SP,Freitas de Cardoso,Sudeste,4,Arrojado,7263668.93,4,1,34,22,28,8,48785.73,Ativo
3950,Vitor Silva,29,M,94.6.110.650-57,SP,Silva de Santos,Sudeste,11,Arrojado,5812780.63,4,38,5,18,17,16,52601.64,Inativo
3951,Sr. Luiz Fernando Melo,33,F,56.3.483.795-23,MG,Nogueira,Sudeste,7,Moderado,767358.28,5,17,36,5,7,8,6355.13,Ativo
3952,Murilo Peixoto,75,Não Informado,91.6.462.205-36,SP,Jesus,Sudeste,14,Arrojado,5073600.31,22,17,0,9,9,9,30126.73,Inativo
3953,Samuel Silva,24,M,26.4.317.958-73,MG,Nunes de Araújo,Sudeste,6,Moderado,685668.39,16,1,36,5,18,21,2646.78,Ativo
3954,Dr. Anthony Jesus,27,M,74.3.464.818-09,RS,Cunha,Sul,2,Conservador,36767.01,54,39,35,10,13,28,88.67,Ativo
3955,Ryan Ramos,73,M,96.5.686.518-93,SP,Ferreira,Sudeste,2,Moderado,517997.97,6,39,18,8,18,14,4543.93,Ativo
3956,Lara Cardoso,51,F,13.2.551.709-74,MG,Pires do Sul,Sudeste,13,Arrojado,3605713.72,28,49,35,20,32,19,13962.68,Inativo
3957,Cecília da Mata,63,Não Informado,15.7.221.969-67,PE,Campos,Nordeste,7,Conservador,190985.96,62,8,19,1,7,30,1623.65,Ativo
3958,Murilo Alves,47,Pendente,42.7.217.982-94,SP,da Mota de da Luz,Sudeste,2,Conservador,193138.67,8,4,13,2,18,8,541.06,Inativo
3959,Mariana Cardoso,64,F,57.4.653.652-01,MA,Rodrigues,Nordeste,7,Conservador,34387.58,47,39,21,3,17,38,142.41,Inativo
3960,Brenda Peixoto,46,Não Informado,59.5.121.286-32,RS,da Rocha de Goiás,Sul,4,Arrojado,1336368.55,1,30,11,1,6,13,4926.49,Ativo
3961,Lorenzo Almeida,31,M,84.8.032.821-53,RS,Lima Paulista,Sul,2,Arrojado,1360107.87,4,3,8,12,17,5,3632.4,Ativo
3962,Maria Sophia Gonçalves,78,Não Informado,56.4.232.454-36,GO,Araújo,Centro-Oeste,19,Moderado,587550.24,16,11,17,9,13,1,3721.86,Ativo
3963,Dra. Maria Sophia Teixeira,74,F,59.9.851.017-82,MA,Carvalho,Nordeste,14,Arrojado,1737924.06,24,22,12,7,6,16,5456.54,Ativo
3964,Igor Jesus,57,Não Informado,08.4.936.466-36,RJ,Correia,Sudeste,2,Conservador,171921.21,66,19,8,2,14,46,1512.09,Ativo
3965,Dr. Levi Araújo,65,M,77.8.860.093-80,MG,da Luz de Minas,Nordeste,9,Conservador,113595.41,57,6,11,4,11,21,528.14,Ativo
3966,Dr. Diogo Almeida,56,M,42.1.408.017-33,MG,Ferreira do Galho,Sudeste,7,Arrojado,7929063.8,28,25,10,14,11,2,76721.55,Inativo
3967,Enzo Silva,63,F,74.7.534.357-09,SP,Farias do Norte,Sudeste,13,Conservador,85720.32,11,5,6,6,13,26,321.02,Inativo
3968,Yuri Cardoso,37,Pendente,56.3.780.745-00,MT,Teixeira de Correia,Nordeste,7,Conservador,75079.01,14,36,10,7,19,12,612.01,Ativo
3969,Lívia Almeida,42,Não Informado,51.6.166.019-81,SP,Nascimento Paulista,Sudeste,15,Moderado,731610.21,25,38,21,7,12,10,3942.97,Ativo
3970,Renan Correia,58,Não Informado,75.7.906.032-97,MG,Souza Verde,Sudeste,16,Moderado,212536.94,1,3,0,2,16,10,1443.31,Inativo
3971,Calebe Nascimento,29,Pendente,64.4.141.839-87,SP,da Conceição do Galho,Sudeste,14,Conservador,16811.15,36,10,34,7,11,15,152.23,Inativo
3972,Sr. Eduardo Porto,46,Não Informado,35.0.834.003-16,GO,Correia,Centro-Oeste,17,Moderado,831430.16,1,22,26,2,8,6,2923.84,Inativo
3973,Noah da Costa,30,M,90.5.599.818-48,RS,Jesus do Norte,Sul,13,Moderado,785257.02,18,30,33,1,17,16,6377.41,Ativo
3974,Emanuel Araújo,44,Pendente,60.8.411.144-04,DF,Silveira,Centro-Oeste,5,Moderado,853253.02,9,31,24,8,9,15,7929.85,Ativo
3975,Lorenzo da Cruz,39,F,99.4.558.275-57,MG,da Costa do Galho,Sudeste,17,Conservador,67015.15,61,35,14,1,20,18,142.86,Inativo
3976,Kamilly Vieira,62,Não Informado,16.3.596.795-31,SP,Gonçalves,Sudeste,4,Conservador,148169.79,32,7,28,1,12,39,1423.64,Ativo
3977,Luiz Miguel Martins,67,Não Informado,68.1.032.471-20,SC,Aragão,Sul,11,Arrojado,1117277.18,1,34,37,22,32,3,6539.99,Pendente
3978,Luiz Henrique Santos,40,Não Informado,73.4.758.916-97,RJ,da Mata dos Dourados,Sudeste,4,Arrojado,4793380.88,28,51,28,22,6,20,28466.95,Inativo
3979,Bryan Cardoso,46,M,65.2.796.124-30,SP,Viana do Sul,Sudeste,8,Conservador,179710.8,35,9,8,2,0,4,1553.22,Ativo
3980,Nina Correia,34,Não Informado,27.6.309.650-60,RS,Correia da Serra,Sul,19,Conservador,142812.47,66,2,27,1,10,46,1289.73,Ativo
3981,Juliana Novaes,23,F,31.4.241.303-01,SP,Alves,Sudeste,2,Conservador,87505.0,25,32,25,6,17,47,586.37,Inativo
3982,Luiz Miguel Cunha,25,Pendente,72.6.317.272-07,RJ,Duarte,Sudeste,13,Conservador,33159.23,24,38,13,0,14,3,153.18,Ativo
3983,Lorenzo Caldeira,73,Não Informado,72.5.283.187-66,SP,Peixoto,Sudeste,5,Moderado,860553.4,27,12,33,2,8,12,2816.39,Ativo
3984,Emanuella Freitas,70,Não Informado,94.9.333.169-53,RS,da Rosa Alegre,Centro-Oeste,19,Conservador,142450.54,55,36,32,3,19,25,715.88,Inativo
3985,Isis da Mata,64,Não Informado,88.2.595.191-43,SP,Melo do Galho,Norte,15,Conservador,132419.31,22,33,0,7,11,25,515.45,Pendente
3986,Agatha Cardoso,51,Não Informado,77.4.483.075-09,MG,Alves,Centro-Oeste,14,Arrojado,7482526.44,3,57,33,2,38,14,16575.05,Ativo
3987,Sra. Mirella da Conceição,52,Não Informado,09.7.872.235-39,MG,da Cruz da Praia,Sudeste,11,Moderado,728726.32,23,7,9,2,9,11,2519.62,Ativo
3988,Maria Vitória Aragão,30,F,90.0.464.567-59,RJ,da Costa,Sudeste,18,Arrojado,2455203.38,19,21,3,25,33,17,6714.75,Ativo
3989,Isabelly Farias,80,Pendente,98.4.320.689-42,RJ,da Mata,Sudeste,7,Moderado,516432.74,0,1,10,5,17,19,2599.1,Ativo
3990,Miguel Porto,23,M,91.4.916.875-41,SP,Caldeira de Goiás,Sudeste,1,Moderado,882746.01,28,19,39,2,6,11,2583.44,Inativo
3991,Milena Porto,42,Não Informado,72.9.155.487-06,MG,Costela,Sudeste,17,Arrojado,2498323.34,4,38,11,35,15,0,12470.18,Pendente
3992,Felipe Nascimento,70,Não Informado,62.1.657.008-09,SP,Cunha da Mata,Sudeste,14,Moderado,732968.72,14,14,30,5,15,15,7089.12,Inativo
3993,Dr. Enzo Gabriel Pereira,72,Pendente,94.1.707.096-75,SP,Santos de Minas,Sudeste,10,Conservador,37186.18,11,3,17,3,12,11,221.82,Inativo
3994,Laura Moura,44,Não Informado,18.7.238.969-49,TO,Aragão de Goiás,Norte,7,Conservador,98315.04,9,24,10,9,9,28,229.02,Inativo
3995,Pietra Fogaça,69,Pendente,09.6.486.039-28,RS,Costa,Sul,18,Arrojado,8741841.14,28,56,28,7,31,1,56003.06,Inativo
3996,Dra. Lavínia Sales,68,F,98.6.020.349-03,MG,Silveira,Sudeste,19,Arrojado,8017831.01,21,53,23,20,28,19,18680.97,Ativo
3997,Theo Nunes,75,M,86.9.193.649-56,SP,da Costa do Oeste,Sudeste,18,Conservador,9702.12,52,6,25,1,18,25,81.24,Ativo
3998,Kevin Azevedo,69,M,26.7.536.248-48,SP,Nunes dos Dourados,Sudeste,8,Moderado,881671.87,1,6,20,3,19,14,6309.11,Inativo
3999,Marcela Oliveira,67,M,17.3.899.214-47,MG,Cardoso Grande,Sudeste,5,Moderado,516898.35,28,35,23,1,17,11,1820.44,Ativo
4000,Gabriela Rodrigues,65,F,23.1.201.487-41,SP,Cunha,Sudeste,7,Arrojado,8107493.03,5,44,32,6,22,2,44078.71,Pendente
4001,Fernando da Mata,28,Não Informado,15.4.083.563-45,SC,da Mata da Serra,Sul,17,Conservador,75592.2,66,27,35,1,6,22,571.98,Ativo
4002,Mariane Costela,41,M,45.9.309.184-57,SP,Nogueira,Sudeste,16,Moderado,281607.45,8,27,35,4,5,12,2034.0,Inativo
4003,Ana Julia Ramos,35,Não Informado,49.5.092.431-16,AL,da Luz do Oeste,Nordeste,12,Moderado,319839.29,2,39,5,10,5,0,1634.12,Inativo
4004,Mariana da Costa,18,F,21.1.081.119-63,SP,da Rosa,Sudeste,1,Moderado,407125.67,19,27,7,1,5,14,2357.02,Ativo
4005,Sarah Rocha,79,Pendente,71.2.776.727-09,SP,Silva dos Dourados,Sudeste,10,Conservador,3815.69,64,17,30,7,6,37,13.7,Ativo
4006,Lavínia da Mata,78,Não Informado,74.5.420.997-17,SP,Pinto do Sul,Nordeste,1,Arrojado,4074767.62,15,51,35,18,23,13,23571.11,Pendente
4007,Felipe Fernandes,78,M,21.1.360.057-90,SP,Barros,Sudeste,4,Moderado,601229.8,14,19,16,6,5,6,1961.41,Ativo
4008,Otávio Farias,63,Não Informado,90.8.882.506-81,RJ,Martins,Sudeste,12,Arrojado,9073055.85,17,9,12,33,23,7,53566.54,Inativo
4009,Marcela da Mota,74,Não Informado,55.3.934.589-40,SP,da Costa,Sudeste,15,Moderado,988485.06,25,28,16,1,14,11,6644.66,Inativo
4010,Alana Araújo,74,Pendente,42.4.749.388-42,GO,Campos,Centro-Oeste,4,Moderado,254012.59,25,6,4,1,5,13,1580.22,Inativo
4011,Benjamin Rezende,73,Não Informado,69.4.683.397-00,SP,da Conceição de Minas,Sudeste,3,Conservador,190414.43,8,9,15,3,5,11,1332.56,Ativo
4012,Vicente Dias,38,Não Informado,40.7.434.867-57,PR,Gomes,Sul,10,Arrojado,1849561.56,10,56,16,25,4,11,10979.97,Ativo
4013,Ana Julia da Rosa,58,Não Informado,61.8.983.117-65,MG,Costa do Sul,Sudeste,4,Moderado,399397.81,20,34,34,4,17,15,2036.6,Ativo
4014,Maria Julia Sales,63,M,81.6.360.052-76,MG,da Costa da Prata,Sudeste,6,Arrojado,3761547.81,6,8,1,16,6,16,32080.23,Ativo
4015,Arthur Viana,28,M,55.7.327.907-64,RS,Martins das Flores,Sul,19,Arrojado,2776688.77,28,12,7,36,34,12,12999.18,Inativo
4016,Vinicius Cunha,49,M,01.5.955.919-74,SP,Alves Alegre,Sudeste,3,Moderado,780866.92,23,4,6,4,3,9,5975.69,Pendente
4017,Dra. Brenda Caldeira,42,Não Informado,19.3.375.521-08,RJ,Dias,Sudeste,3,Conservador,143226.89,15,26,39,3,10,8,1042.11,Ativo
4018,Antônio Rodrigues,32,M,63.3.688.393-06,SP,Pereira do Campo,Sudeste,17,Conservador,88594.06,32,37,26,5,11,9,402.93,Ativo
4019,Matheus Nunes,76,M,52.8.976.184-50,PI,Viana,Nordeste,16,Conservador,153428.58,18,3,15,6,4,35,919.68,Ativo
4020,Pietro Moura,71,M,76.5.012.807-53,RJ,Teixeira Grande,Sudeste,3,Arrojado,8756713.45,13,2,25,33,17,0,30867.06,Ativo
4021,Bruno Ribeiro,25,F,24.6.174.696-64,MG,Farias do Sul,Sudeste,15,Conservador,29683.08,9,6,3,3,9,22,221.57,Pendente
4022,Júlia Oliveira,78,F,92.7.565.711-48,RJ,Souza,Sudeste,3,Conservador,139057.13,30,3,28,3,3,21,1171.48,Ativo
4023,Helena Rocha,57,M,35.6.787.714-34,MG,Gonçalves,Sudeste,7,Moderado,734099.95,1,8,14,1,9,20,5369.6,Ativo
4024,Henrique Farias,38,M,38.1.015.516-03,SP,Rodrigues Paulista,Sudeste,14,Conservador,96212.55,22,17,27,6,5,14,490.33,Ativo
4025,Srta. Gabrielly das Neves,19,Não Informado,07.4.150.723-40,GO,da Mota,Centro-Oeste,5,Moderado,295656.39,6,32,32,8,14,6,988.25,Inativo
4026,Mariane Lopes,49,M,03.1.421.065-29,RJ,Castro do Sul,Sudeste,19,Moderado,332551.91,13,6,28,9,15,15,2507.73,Ativo
4027,Luiza Sales,57,F,51.6.750.045-10,SP,da Cunha,Sudeste,18,Conservador,65568.63,42,33,26,8,6,31,588.15,Pendente
4028,Isabel Caldeira,18,M,00.4.636.714-49,PE,Peixoto,Nordeste,13,Moderado,644197.87,6,9,27,3,4,5,3956.64,Ativo
4029,Sophie da Luz,63,Não Informado,53.9.831.500-55,SP,da Conceição,Sudeste,11,Arrojado,6204570.94,7,26,19,14,11,17,32071.97,Inativo
4030,Sr. Nicolas da Paz,44,Pendente,62.5.121.802-98,RJ,da Mota de da Rocha,Sudeste,1,Arrojado,7568149.58,11,2,7,7,21,2,74109.79,Ativo
4031,Diogo Jesus,21,F,87.9.023.149-00,SP,Gonçalves,Sudeste,15,Moderado,923595.78,20,33,18,1,7,18,6078.18,Pendente
4032,Guilherme Porto,62,F,35.8.520.811-83,RJ,Vieira do Sul,Sudeste,8,Moderado,485933.55,21,19,40,1,2,18,1697.15,Ativo
4033,Luiz Felipe Pinto,36,M,67.2.981.394-60,RJ,Pires,Sudeste,13,Conservador,98580.56,22,20,24,6,19,39,637.94,Pendente
4034,Kamilly Costela,20,Não Informado,19.7.975.760-78,SP,Lopes,Sudeste,17,Moderado,345246.42,10,36,8,4,16,16,3326.92,Inativo
4035,Ryan Ribeiro,58,F,70.9.125.695-65,PE,Martins de Minas,Nordeste,13,Arrojado,4294474.33,27,44,11,25,24,1,33790.8,Ativo
4036,Ana Julia Ribeiro,64,F,60.6.449.003-93,SP,Moraes,Sudeste,8,Arrojado,1704341.82,12,30,37,30,21,16,14848.36,Ativo
4037,Olivia Duarte,60,Não Informado,69.0.233.052-21,RS,Teixeira,Sul,13,Moderado,407860.79,13,15,25,10,20,18,2874.29,Ativo
4038,Sr. Gabriel Moraes,20,F,65.8.017.486-28,SP,da Mota Paulista,Sudeste,9,Arrojado,5906557.79,28,1,26,19,18,3,17793.43,Pendente
4039,Ana Julia Moraes,63,F,92.3.912.235-44,SP,Monteiro,Sudeste,14,Conservador,120684.69,38,19,36,9,3,2,353.62,Ativo
4040,Sarah Cardoso,23,M,98.3.324.823-30,SP,Martins,Sudeste,11,Moderado,731686.58,11,24,16,2,15,16,4073.2,Ativo
4041,Emanuella Fogaça,72,Não Informado,47.4.486.896-73,SP,Moreira de Goiás,Sudeste,19,Conservador,14694.58,36,28,23,9,5,9,132.27,Inativo
4042,Ana Sophia Novaes,63,Não Informado,42.3.422.389-16,RJ,Rodrigues,Sudeste,13,Conservador,115032.37,10,20,28,8,15,35,954.56,Ativo
4043,Agatha Barros,60,F,14.6.825.706-41,SP,Alves Verde,Sudeste,10,Conservador,39862.32,40,28,15,3,7,13,209.86,Inativo
4044,Theo Lima,56,F,92.0.922.717-41,SP,Lima do Campo,Sudeste,1,Conservador,91289.79,63,31,27,6,2,18,218.98,Pendente
4045,Anthony Farias,39,Não Informado,30.2.385.099-23,SP,da Luz,Sudeste,3,Conservador,132479.9,17,25,7,6,18,41,490.32,Ativo
4046,Alice da Rocha,54,M,87.7.342.203-71,SP,Novaes da Serra,Sudeste,19,Conservador,140750.58,23,39,27,8,20,45,336.74,Inativo
4047,Dra. Amanda Duarte,33,F,15.6.323.739-32,RJ,Viana da Prata,Sudeste,16,Arrojado,4223677.02,14,28,16,37,28,0,25314.03,Pendente
4048,Emilly Aragão,37,Não Informado,44.4.523.764-79,SP,Teixeira de Viana,Sudeste,2,Moderado,319624.28,19,19,7,8,17,12,1720.98,Pendente
4049,João Vitor Martins,27,F,01.3.270.893-00,MT,Mendes,Centro-Oeste,1,Arrojado,5461189.78,4,24,35,32,40,16,43663.61,Ativo
4050,Esther Pinto,41,Pendente,24.4.602.609-56,SP,da Rocha,Sudeste,4,Arrojado,1411611.09,2,18,36,18,16,3,10949.28,Inativo
4051,Joaquim Peixoto,64,Não Informado,47.4.926.713-93,PR,da Paz,Centro-Oeste,13,Conservador,185097.56,13,0,11,5,19,13,1211.64,Ativo
4052,Otávio Rezende,52,F,88.7.248.065-52,SP,Ferreira do Sul,Centro-Oeste,7,Arrojado,7534872.44,4,22,3,40,32,20,19214.98,Ativo
4053,Ana Beatriz Pinto,21,Pendente,32.5.145.020-47,RS,Barbosa de Santos,Sul,6,Arrojado,9548910.47,21,32,3,28,17,11,75063.16,Ativo
4054,Maria Eduarda Rocha,56,M,62.0.327.306-69,MG,da Cunha,Sudeste,18,Moderado,390180.59,0,4,28,1,9,1,3424.99,Ativo
4055,Raquel Costa,59,Não Informado,15.8.533.154-63,SP,Viana,Sudeste,3,Conservador,113969.43,3,23,22,1,2,10,234.87,Ativo
4056,Dra. Marina Gomes,74,F,63.7.036.162-37,RS,Cardoso,Sul,12,Arrojado,7767714.11,16,52,4,2,21,2,41617.5,Ativo
4057,Rodrigo da Conceição,74,M,85.2.545.684-53,SP,Nascimento do Campo,Sudeste,17,Moderado,838786.14,12,23,24,7,11,11,7961.83,Pendente
4058,Dr. Marcos Vinicius Mendes,67,F,56.7.342.142-73,RJ,Mendes,Sudeste,1,Arrojado,5333307.22,14,42,7,27,18,14,35517.12,Inativo
4059,Eduarda da Mata,20,Não Informado,58.1.863.825-18,CE,Correia,Nordeste,13,Arrojado,4947319.91,26,40,13,18,1,15,45778.5,Inativo
4060,Juliana Azevedo,23,F,60.5.797.927-30,SP,Ramos da Serra,Sudeste,13,Arrojado,5321970.28,3,23,16,7,15,10,11758.32,Pendente
4061,Ian das Neves,70,Pendente,26.1.867.967-95,SP,Almeida de Ribeiro,Sudeste,14,Arrojado,3946409.43,8,47,28,6,1,18,27190.61,Inativo
4062,João Guilherme Freitas,36,Não Informado,74.1.880.505-51,MG,Rocha do Norte,Sudeste,9,Arrojado,8680779.0,9,0,20,14,30,11,27805.07,Ativo
4063,Nicole Cunha,45,Pendente,07.6.699.361-26,RJ,Cardoso,Sudeste,15,Conservador,55948.35,11,39,11,9,10,33,151.68,Inativo
4064,Gustavo Nogueira,75,Não Informado,60.6.076.490-89,RS,Mendes,Sul,10,Arrojado,5233841.86,9,43,23,3,37,11,16823.53,Ativo
4065,Murilo Fogaça,36,Pendente,75.9.935.384-49,SP,Rodrigues das Flores,Sudeste,4,Conservador,103944.81,20,18,16,3,6,27,353.76,Pendente
4066,Juan da Mata,48,Pendente,11.6.259.839-56,RJ,Martins,Sudeste,2,Arrojado,8547054.53,22,20,24,7,3,7,79818.93,Ativo
4067,Isis Almeida,42,Não Informado,43.9.920.611-08,SP,Dias do Sul,Sudeste,6,Conservador,32169.52,45,9,13,1,8,39,90.84,Ativo
4068,Sra. Ana Julia Teixeira,29,Não Informado,50.8.432.344-74,GO,Aragão Grande,Centro-Oeste,8,Arrojado,4649777.58,15,56,13,21,34,4,26274.24,Ativo
4069,Maria Eduarda Porto,69,Não Informado,60.9.456.758-79,CE,da Rosa,Nordeste,2,Moderado,715376.17,11,33,28,5,1,9,1865.97,Ativo
4070,Juliana Barros,67,F,24.1.024.640-00,SP,Barros das Flores,Sudeste,9,Arrojado,2961613.63,1,12,34,35,2,1,26606.75,Ativo
4071,João Vitor Novaes,63,M,67.2.687.720-09,SP,Pinto,Sudeste,13,Arrojado,6729975.0,2,4,2,6,4,5,63472.03,Inativo
4072,João Lucas Barbosa,23,Pendente,18.3.878.332-66,SC,Souza,Sul,15,Conservador,126768.09,20,14,32,1,8,27,478.39,Pendente
4073,Pedro Pereira,76,F,75.2.882.095-45,SP,Alves da Prata,Sudeste,5,Conservador,90610.76,17,28,16,7,10,20,187.47,Inativo
4074,André da Rosa,66,M,58.8.345.245-00,SP,Costa,Sudeste,18,Arrojado,9267861.38,21,30,23,25,2,0,62668.89,Ativo
4075,Vicente Duarte,48,M,91.9.160.912-70,SP,da Conceição,Sudeste,3,Conservador,19438.07,37,24,36,3,16,40,42.8,Inativo
4076,Anthony Ferreira,64,F,36.7.695.194-88,SP,da Cruz do Oeste,Sudeste,4,Moderado,392563.06,22,9,34,9,19,13,3377.89,Ativo
4077,Sophia Moura,34,Não Informado,58.9.737.507-04,MG,Moreira de Dias,Sudeste,11,Arrojado,6616309.94,21,57,5,25,25,13,39585.89,Pendente
4078,Murilo da Mata,23,F,48.7.097.206-93,SP,Barbosa do Norte,Centro-Oeste,3,Arrojado,2021226.04,22,35,25,28,10,7,12650.22,Inativo
4079,Dra. Larissa Barbosa,79,Pendente,80.8.126.180-09,RS,Rezende,Sul,8,Moderado,570695.92,26,31,33,1,4,10,4886.37,Inativo
4080,Evelyn Martins,73,Não Informado,90.3.591.101-69,RJ,Fogaça Verde,Norte,19,Moderado,614813.42,3,3,27,3,20,13,4464.08,Inativo
4081,Ian Gomes,50,Pendente,74.6.961.059-62,PE,Gomes Alegre,Nordeste,2,Conservador,102756.29,10,16,18,1,8,47,420.45,Ativo
4082,Ana Laura Costa,47,Não Informado,69.0.647.640-85,MG,Costa,Sudeste,12,Moderado,575532.87,4,13,31,7,7,14,1171.1,Inativo
4083,Maria Vitória Nogueira,60,M,62.2.034.684-08,SP,Monteiro do Galho,Centro-Oeste,19,Moderado,210457.76,17,28,16,9,1,5,489.59,Ativo
4084,Gustavo Henrique Melo,34,Não Informado,54.8.124.615-53,SP,Nunes da Serra,Sudeste,10,Arrojado,8644274.48,10,43,26,15,39,10,42687.63,Ativo
4085,Noah Moura,67,Pendente,09.8.803.254-60,RJ,Costa,Sudeste,1,Conservador,113960.52,37,1,5,5,2,9,1091.1,Inativo
4086,Luna Barros,29,Não Informado,85.7.934.709-21,ES,Oliveira das Flores,Sudeste,15,Arrojado,7138051.99,8,37,37,12,19,17,50989.94,Ativo
4087,Juan Cavalcanti,52,Não Informado,02.4.715.276-55,SP,Cunha da Mata,Sudeste,7,Conservador,129331.47,31,12,33,3,12,38,347.97,Inativo
4088,Alice Porto,41,F,68.9.222.898-48,SP,Gonçalves,Sudeste,15,Arrojado,8358028.79,1,1,14,22,32,11,48290.75,Ativo
4089,Brenda Peixoto,40,Pendente,55.9.009.539-55,RJ,Aragão Grande,Sudeste,18,Moderado,987618.43,12,14,12,4,1,3,9277.46,Inativo
4090,Sr. João Guilherme Santos,69,Pendente,29.7.082.068-49,SC,Araújo de Minas,Sul,15,Conservador,59858.9,75,32,32,0,3,51,172.93,Ativo
4091,Rodrigo Almeida,19,Não Informado,69.8.735.269-00,SP,Pires,Sudeste,8,Conservador,78756.57,30,5,28,1,1,36,382.11,Pendente
4092,Rebeca Carvalho,50,Não Informado,93.3.235.699-89,TO,Sales do Campo,Norte,16,Arrojado,6573062.37,19,18,11,4,23,17,54778.91,Inativo
4093,Ana Beatriz Monteiro,76,Não Informado,27.0.464.878-63,PI,Caldeira de Moura,Nordeste,16,Conservador,99839.61,38,13,6,2,15,11,989.14,Ativo
4094,Fernando Jesus,26,Não Informado,77.8.928.388-05,SC,da Rocha,Sul,1,Conservador,65133.09,56,40,14,6,19,34,229.81,Inativo
4095,Giovanna Lima,46,Pendente,16.4.694.871-81,SP,Ferreira de Caldeira,Sudeste,17,Moderado,311322.86,3,15,17,6,1,2,2028.52,Ativo
4096,Emanuella Moreira,32,Não Informado,92.4.916.161-14,SP,Castro,Sudeste,8,Conservador,129695.52,26,12,14,5,7,23,916.9,Ativo
4097,Dr. Nathan Barros,73,Pendente,57.3.594.053-86,SC,Ramos do Campo,Sul,16,Conservador,45413.43,12,19,12,6,13,13,153.61,Inativo
4098,Srta. Sophie Souza,25,F,02.4.937.261-46,RJ,Pinto da Mata,Sudeste,8,Moderado,818699.68,11,1,16,1,5,2,6109.12,Ativo
4099,Sra. Maria Luiza da Rosa,64,Não Informado,64.7.672.245-00,SP,Melo das Flores,Sudeste,16,Conservador,33334.46,55,28,34,7,8,11,75.06,Ativo
4100,Eduarda da Mota,18,F,19.0.324.413-70,SP,Sales Paulista,Sudeste,3,Conservador,108516.68,35,28,8,1,3,2,509.3,Ativo
4101,Maria Eduarda Ramos,78,F,49.6.721.113-55,SP,Vieira do Sul,Sudeste,19,Arrojado,3946135.6,14,13,19,10,0,11,12342.53,Ativo
4102,Letícia Barros,45,M,68.1.437.547-82,BA,Farias,Nordeste,11,Moderado,322548.68,17,1,3,6,9,7,3098.54,Ativo
